k nbComp temps
239 475000 0.006597
238 475000 0.006639
237 475000 0.006613
236 475000 0.006624
235 475000 0.007421
234 475000 0.006699
233 475000 0.006576
232 475000 0.00658
231 475000 0.006625
230 475000 0.006574
229 475000 0.006631
228 475000 0.007472
227 475000 0.006714
226 475000 0.006579
225 475000 0.006591
224 475000 0.006603
223 475000 0.006589
222 475000 0.006615
221 475000 0.007417
220 475000 0.006737
219 475000 0.006603
218 475000 0.006579
217 475000 0.006606
216 475000 0.006594
215 475000 0.006624
214 475000 0.007377
213 475000 0.006714
212 475000 0.006593
211 475000 0.006565
210 475000 0.006582
209 475000 0.006575
208 475000 0.006612
207 475000 0.00741
206 475000 0.006741
205 475000 0.006583
204 475000 0.006582
203 475000 0.006592
202 475000 0.006598
201 475000 0.006618
200 475000 0.007415
199 475000 0.006689
198 475000 0.006607
197 475000 0.006572
196 475000 0.006591
195 475000 0.006581
194 475000 0.006646
193 475000 0.007417
192 475000 0.006708
191 475000 0.006587
190 475000 0.006631
189 475000 0.006603
188 475000 0.006597
187 475000 0.006588
186 475000 0.007423
185 475000 0.00674
184 475000 0.006624
183 475000 0.006596
182 475000 0.006595
181 475000 0.006578
180 475000 0.006608
179 475000 0.007396
178 475000 0.006698
177 475000 0.006609
176 475000 0.006594
175 475000 0.006594
174 475000 0.006586
173 475000 0.006621
172 475000 0.007376
171 475000 0.006695
170 475000 0.006575
169 475000 0.006593
168 475000 0.006604
167 475000 0.007039
166 475000 0.007009
165 475000 0.007432
164 475000 0.006771
163 475000 0.006601
162 475000 0.006546
161 475000 0.006586
160 475000 0.006569
159 475000 0.007219
158 475000 0.006963
157 475000 0.006974
156 475000 0.006939
155 475000 0.006711
154 475000 0.006519
153 475000 0.006764
152 475000 0.007351
151 475000 0.006706
150 475000 0.006574
149 475000 0.006575
148 475000 0.006606
147 475000 0.00664
146 475000 0.007365
145 475000 0.006817
144 475000 0.006642
143 475000 0.006585
142 475000 0.006582
141 475000 0.006566
140 475000 0.006622
139 475000 0.007448
138 475000 0.006707
137 475000 0.006593
136 475000 0.006591
135 475000 0.006578
134 475000 0.006589
133 475000 0.006637
132 475000 0.007394
131 475000 0.006697
130 475000 0.006564
129 475000 0.006576
128 475000 0.006583
127 475000 0.006591
126 475000 0.006637
125 475000 0.007398
124 475000 0.006702
123 475000 0.00659
122 475000 0.006567
121 475000 0.006651
120 475000 0.006581
119 475000 0.006635
118 475000 0.007427
117 475000 0.006753
116 475000 0.006595
115 475000 0.006602
114 475000 0.006609
113 475000 0.006591
112 475000 0.006623
111 475000 0.007424
110 475000 0.006733
109 475000 0.006598
108 475000 0.00661
107 475000 0.006589
106 475000 0.006584
105 475000 0.006611
104 475000 0.007407
103 475000 0.006682
102 475000 0.006611
101 475000 0.006612
100 475000 0.006601
99 475000 0.006631
98 475000 0.006637
97 475000 0.007372
96 475000 0.006693
95 475000 0.006613
94 475000 0.006587
93 475000 0.006595
92 475000 0.006585
91 475000 0.006642
90 475000 0.007433
89 475000 0.006727
88 475000 0.00658
87 475000 0.006566
86 475000 0.006556
85 475000 0.006572
84 475000 0.00662
83 475000 0.007424
82 475000 0.006712
81 475000 0.006612
80 475000 0.006625
79 475000 0.006621
78 475000 0.006556
77 475000 0.006656
76 475000 0.007392
75 475000 0.006752
74 475000 0.006602
73 475000 0.006577
72 475000 0.006614
71 475000 0.006617
70 475000 0.006616
69 475000 0.007401
68 475000 0.006709
67 475000 0.00662
66 475000 0.006587
65 475000 0.00663
64 475000 0.006592
63 475000 0.006638
62 475000 0.007431
61 475000 0.006707
60 475000 0.006618
59 475000 0.0066
58 475000 0.006588
57 475000 0.006582
56 475000 0.006656
55 475000 0.007447
54 475000 0.006707
53 475000 0.006573
52 475000 0.006606
51 475000 0.006608
50 475000 0.006617
49 475000 0.006611
48 475000 0.007447
47 475000 0.006708
46 475000 0.006612
45 475000 0.006609
44 475000 0.00657
43 475000 0.006568
42 475000 0.00663
41 475000 0.007434
40 475000 0.006737
39 475000 0.006577
38 475000 0.006565
37 475000 0.00658
36 475000 0.006581
35 475000 0.006598
34 475000 0.007415
33 475000 0.006745
32 475000 0.006574
31 475000 0.006593
30 475000 0.006595
