k nbComp temps
441 475000 0.005606
440 475000 0.005261
439 475000 0.005148
438 475000 0.005131
437 475000 0.00514
436 475000 0.005141
435 475000 0.005141
434 475000 0.005503
433 475000 0.006228
432 475000 0.005408
431 475000 0.00513
430 475000 0.00514
429 475000 0.00514
428 475000 0.005134
427 475000 0.005137
426 475000 0.005261
425 475000 0.00629
424 475000 0.005312
423 475000 0.005152
422 475000 0.005141
421 475000 0.005126
420 475000 0.005127
419 475000 0.005119
418 475000 0.005208
417 475000 0.006012
416 475000 0.005663
415 475000 0.005272
414 475000 0.005114
413 475000 0.005127
412 475000 0.005139
411 475000 0.005132
410 475000 0.005131
409 475000 0.005433
408 475000 0.006265
407 475000 0.00538
406 475000 0.0063
405 475000 0.006962
404 475000 0.006885
403 475000 0.005134
402 475000 0.00527
401 475000 0.006352
400 475000 0.005258
399 475000 0.005193
398 475000 0.005131
397 475000 0.005128
396 475000 0.005123
395 475000 0.005133
394 475000 0.005197
393 475000 0.005306
392 475000 0.005628
391 475000 0.005153
390 475000 0.00514
389 475000 0.005129
388 475000 0.005151
387 475000 0.005134
386 475000 0.005133
385 475000 0.006538
384 475000 0.005476
383 475000 0.005231
382 475000 0.005141
381 475000 0.005139
380 475000 0.005131
379 475000 0.005136
378 475000 0.005137
377 475000 0.005971
376 475000 0.006726
375 475000 0.005214
374 475000 0.005144
373 475000 0.005128
372 475000 0.005128
371 475000 0.005114
370 475000 0.005121
369 475000 0.005125
368 475000 0.005472
367 475000 0.006237
366 475000 0.005258
365 475000 0.005143
364 475000 0.005124
363 475000 0.005135
362 475000 0.005129
361 475000 0.005114
360 475000 0.005244
359 475000 0.006285
358 475000 0.005211
357 475000 0.005184
356 475000 0.005137
355 475000 0.005135
354 475000 0.005209
353 475000 0.005144
352 475000 0.005212
351 475000 0.005903
350 475000 0.005785
349 475000 0.005182
348 475000 0.005142
347 475000 0.005122
346 475000 0.005131
345 475000 0.005132
344 475000 0.00514
343 475000 0.005348
342 475000 0.006367
341 475000 0.005237
340 475000 0.005148
339 475000 0.005132
338 475000 0.005132
337 475000 0.005123
336 475000 0.005122
335 475000 0.005239
334 475000 0.005416
333 475000 0.005214
332 475000 0.005178
331 475000 0.005133
330 475000 0.005134
329 475000 0.005137
328 475000 0.005137
327 475000 0.005131
326 475000 0.006633
325 475000 0.006246
324 475000 0.005305
323 475000 0.00514
322 475000 0.005135
321 475000 0.005148
320 475000 0.005116
319 475000 0.005135
318 475000 0.005148
317 475000 0.005535
316 475000 0.006173
315 475000 0.005279
314 475000 0.005127
313 475000 0.005121
312 475000 0.005128
311 475000 0.005132
310 475000 0.005143
309 475000 0.005242
308 475000 0.006326
307 475000 0.005192
306 475000 0.005199
305 475000 0.005121
304 475000 0.005115
303 475000 0.005161
302 475000 0.005117
301 475000 0.00519
300 475000 0.005885
299 475000 0.005919
298 475000 0.00517
297 475000 0.005147
296 475000 0.005119
295 475000 0.005127
294 475000 0.005118
293 475000 0.005143
292 475000 0.005328
291 475000 0.006372
290 475000 0.005247
289 475000 0.005138
288 475000 0.005137
287 475000 0.005124
286 475000 0.005139
285 475000 0.005127
284 475000 0.00523
283 475000 0.006294
282 475000 0.005349
281 475000 0.005114
280 475000 0.005125
279 475000 0.005128
278 475000 0.005138
277 475000 0.005143
276 475000 0.005224
275 475000 0.005991
274 475000 0.005723
273 475000 0.005258
272 475000 0.005134
271 475000 0.005126
270 475000 0.005134
269 475000 0.005121
268 475000 0.005142
267 475000 0.005429
266 475000 0.006278
265 475000 0.005361
264 475000 0.005136
263 475000 0.005125
262 475000 0.005129
261 475000 0.005146
260 475000 0.005114
259 475000 0.005302
258 475000 0.006339
257 475000 0.005302
256 475000 0.005119
255 475000 0.005127
254 475000 0.005123
253 475000 0.005124
252 475000 0.005132
251 475000 0.005253
250 475000 0.006186
249 475000 0.005397
248 475000 0.005267
247 475000 0.005125
246 475000 0.005124
245 475000 0.005142
244 475000 0.005129
243 475000 0.005129
242 475000 0.005526
241 475000 0.006214
240 475000 0.005359
239 475000 0.005121
238 475000 0.005132
237 475000 0.005131
236 475000 0.005106
235 475000 0.005135
234 475000 0.005363
233 475000 0.006292
232 475000 0.005322
231 475000 0.005126
230 475000 0.005128
229 475000 0.005115
228 475000 0.005131
227 475000 0.005123
226 475000 0.005222
225 475000 0.006023
224 475000 0.00567
223 475000 0.005266
222 475000 0.005136
221 475000 0.005128
220 475000 0.005138
219 475000 0.005149
218 475000 0.005144
217 475000 0.005452
216 475000 0.006255
215 475000 0.005357
214 475000 0.005137
213 475000 0.005121
212 475000 0.005134
211 475000 0.005147
210 475000 0.005127
209 475000 0.005285
208 475000 0.006306
207 475000 0.005317
206 475000 0.005144
205 475000 0.00513
204 475000 0.005133
203 475000 0.005136
202 475000 0.005213
201 475000 0.005241
200 475000 0.006063
199 475000 0.005556
198 475000 0.005264
197 475000 0.005137
196 475000 0.005128
195 475000 0.00513
194 475000 0.005142
193 475000 0.005124
192 475000 0.005511
191 475000 0.006197
190 475000 0.005391
189 475000 0.005124
188 475000 0.005132
187 475000 0.005146
186 475000 0.005105
185 475000 0.00513
184 475000 0.005243
183 475000 0.006344
182 475000 0.005328
181 475000 0.005153
180 475000 0.005119
179 475000 0.005148
178 475000 0.00513
177 475000 0.005134
176 475000 0.005215
175 475000 0.005997
174 475000 0.005659
173 475000 0.005263
172 475000 0.005132
171 475000 0.005127
170 475000 0.005134
169 475000 0.005123
168 475000 0.005144
167 475000 0.005457
166 475000 0.006253
165 475000 0.005372
164 475000 0.005133
163 475000 0.005122
162 475000 0.005217
161 475000 0.005131
160 475000 0.00512
159 475000 0.005257
158 475000 0.006327
157 475000 0.005325
156 475000 0.005152
155 475000 0.005121
154 475000 0.005128
153 475000 0.005136
152 475000 0.005132
151 475000 0.005227
150 475000 0.006018
149 475000 0.005626
148 475000 0.005261
147 475000 0.005121
146 475000 0.005147
145 475000 0.005137
144 475000 0.005128
143 475000 0.005144
142 475000 0.005383
141 475000 0.005433
140 475000 0.0053
139 475000 0.005138
138 475000 0.005117
137 475000 0.005134
136 475000 0.005136
135 475000 0.005119
134 475000 0.005126
133 475000 0.005289
132 475000 0.006293
131 475000 0.005382
130 475000 0.005119
129 475000 0.005119
128 475000 0.005131
127 475000 0.005132
126 475000 0.005119
125 475000 0.005222
124 475000 0.006272
123 475000 0.005198
122 475000 0.006894
121 475000 0.006957
120 475000 0.006205
119 475000 0.005129
118 475000 0.005122
117 475000 0.005365
116 475000 0.005484
115 475000 0.005208
114 475000 0.005151
113 475000 0.005142
112 475000 0.005122
111 475000 0.005134
110 475000 0.005115
109 475000 0.005127
108 475000 0.006654
107 475000 0.006137
106 475000 0.005253
105 475000 0.005124
104 475000 0.005123
103 475000 0.005137
102 475000 0.005121
101 475000 0.005126
100 475000 0.00514
99 475000 0.005589
98 475000 0.006091
97 475000 0.005289
96 475000 0.005112
95 475000 0.00512
94 475000 0.005122
93 475000 0.005133
92 475000 0.005129
91 475000 0.005263
90 475000 0.006351
89 475000 0.005253
88 475000 0.005173
87 475000 0.005113
86 475000 0.005116
85 475000 0.005125
84 475000 0.005127
83 475000 0.005202
82 475000 0.005905
81 475000 0.005838
80 475000 0.005249
79 475000 0.005137
78 475000 0.00513
77 475000 0.005147
76 475000 0.00513
75 475000 0.005117
74 475000 0.005361
73 475000 0.00633
72 475000 0.00538
71 475000 0.005123
70 475000 0.005128
69 475000 0.005125
68 475000 0.005121
67 475000 0.005142
66 475000 0.005265
65 475000 0.006327
64 475000 0.005323
63 475000 0.005153
62 475000 0.005145
61 475000 0.005156
60 475000 0.005122
59 475000 0.005107
58 475000 0.005225
57 475000 0.006098
56 475000 0.005551
55 475000 0.005274
54 475000 0.005125
53 475000 0.005132
52 475000 0.005127
51 475000 0.005115
50 475000 0.005142
49 475000 0.005514
48 475000 0.006208
47 475000 0.005374
46 475000 0.005134
45 475000 0.005122
44 475000 0.00513
43 475000 0.005113
42 475000 0.005117
41 475000 0.005246
40 475000 0.006291
39 475000 0.005285
38 475000 0.005162
37 475000 0.005126
36 475000 0.005125
35 475000 0.005139
34 475000 0.005129
33 475000 0.005198
32 475000 0.005939
31 475000 0.00578
30 475000 0.005263
29 475000 0.005121
28 475000 0.005146
27 475000 0.005135
26 475000 0.005124
25 475000 0.005119
24 475000 0.005375
23 475000 0.00633
22 475000 0.00538
21 475000 0.005115
20 475000 0.00514
19 710484 0.007733
18 945968 0.010342
17 1029662 0.012814
16 29839799 0.336687
15 1556650549 17.495
