k nbComp temps
564 475000 0.008303
563 475000 0.008275
562 475000 0.009562
561 475000 0.00858
560 475000 0.00829
559 475000 0.008299
558 475000 0.0083
557 475000 0.010497
556 475000 0.01115
555 475000 0.009722
554 475000 0.00851
553 475000 0.008301
552 475000 0.008382
551 475000 0.008347
550 475000 0.009668
549 475000 0.008506
548 475000 0.008344
547 475000 0.008297
546 475000 0.008377
545 475000 0.009693
544 475000 0.008476
543 475000 0.008365
542 475000 0.008341
541 475000 0.008324
540 475000 0.009472
539 475000 0.008815
538 475000 0.008314
537 475000 0.008311
536 475000 0.008298
535 475000 0.009539
534 475000 0.008478
533 475000 0.008399
532 475000 0.008311
531 475000 0.008284
530 475000 0.008347
529 475000 0.009623
528 475000 0.008516
527 475000 0.008319
526 475000 0.0083
525 475000 0.008455
524 475000 0.009555
523 475000 0.008538
522 475000 0.00829
521 475000 0.008304
520 475000 0.008334
519 475000 0.008505
518 475000 0.008718
517 475000 0.008343
516 475000 0.008322
515 475000 0.008314
514 475000 0.00954
513 475000 0.008367
512 475000 0.008319
511 475000 0.008294
510 475000 0.008306
509 475000 0.009045
508 475000 0.008837
507 475000 0.008376
506 475000 0.008418
505 475000 0.008307
504 475000 0.008758
503 475000 0.009094
502 475000 0.008363
501 475000 0.008309
500 475000 0.008317
499 475000 0.008373
498 475000 0.009442
497 475000 0.00858
496 475000 0.008326
495 475000 0.00831
494 475000 0.008316
493 475000 0.00906
492 475000 0.008856
491 475000 0.008354
490 475000 0.008306
489 475000 0.008311
488 475000 0.008761
487 475000 0.009024
486 475000 0.008419
485 475000 0.008311
484 475000 0.008302
483 475000 0.008368
482 475000 0.009436
481 475000 0.008369
480 475000 0.008327
479 475000 0.008308
478 475000 0.008319
477 475000 0.009125
476 475000 0.008773
475 475000 0.008362
474 475000 0.008393
473 475000 0.008316
472 475000 0.00905
471 475000 0.008819
470 475000 0.008346
469 475000 0.00832
468 475000 0.008315
467 475000 0.008788
466 475000 0.009024
465 475000 0.0084
464 475000 0.008319
463 475000 0.008321
462 475000 0.008409
461 475000 0.009424
460 475000 0.00838
459 475000 0.008336
458 475000 0.008308
457 475000 0.008293
456 475000 0.009051
