k nbComp temps
430 475000 0.004849
429 475000 0.005205
428 475000 0.005343
427 475000 0.004891
426 475000 0.004836
425 475000 0.004841
424 475000 0.004827
423 475000 0.004864
422 475000 0.004866
421 475000 0.004893
420 475000 0.005306
419 475000 0.005173
418 475000 0.00488
417 475000 0.004862
416 475000 0.004828
415 475000 0.00484
414 475000 0.004838
413 475000 0.004853
412 475000 0.004846
411 475000 0.005316
410 475000 0.005302
409 475000 0.004875
408 475000 0.004882
407 475000 0.004828
406 475000 0.004819
405 475000 0.004837
404 475000 0.004868
403 475000 0.004834
402 475000 0.004881
401 475000 0.005156
400 475000 0.005321
399 475000 0.005026
398 475000 0.00493
397 475000 0.004885
396 475000 0.004836
395 475000 0.004816
394 475000 0.004866
393 475000 0.004837
392 475000 0.004884
391 475000 0.005125
390 475000 0.005331
389 475000 0.004885
388 475000 0.004858
387 475000 0.004816
386 475000 0.004844
385 475000 0.004814
384 475000 0.00486
383 475000 0.004832
382 475000 0.004853
381 475000 0.005053
380 475000 0.005307
379 475000 0.004886
378 475000 0.004872
377 475000 0.004851
376 475000 0.004831
375 475000 0.004814
374 475000 0.004852
373 475000 0.004849
372 475000 0.004855
371 475000 0.005034
370 475000 0.005318
369 475000 0.004901
368 475000 0.004833
367 475000 0.004857
366 475000 0.004823
365 475000 0.004835
364 475000 0.004837
363 475000 0.004841
362 475000 0.004878
361 475000 0.005008
360 475000 0.0053
359 475000 0.00502
358 475000 0.004851
357 475000 0.004876
356 475000 0.004824
355 475000 0.004851
354 475000 0.004837
353 475000 0.004833
352 475000 0.004888
351 475000 0.004865
350 475000 0.005398
349 475000 0.005148
348 475000 0.004827
347 475000 0.004914
346 475000 0.004875
345 475000 0.004856
344 475000 0.004849
343 475000 0.004821
342 475000 0.004909
341 475000 0.004862
340 475000 0.005565
339 475000 0.005279
338 475000 0.005547
337 475000 0.005155
336 475000 0.005836
335 475000 0.00607
334 475000 0.006912
333 475000 0.005625
332 475000 0.006572
331 475000 0.006663
330 475000 0.006093
329 475000 0.005059
328 475000 0.004825
327 475000 0.00489
326 475000 0.005389
325 475000 0.005822
324 475000 0.005273
323 475000 0.005032
322 475000 0.00482
321 475000 0.004818
320 475000 0.004833
319 475000 0.004822
318 475000 0.004811
317 475000 0.004794
316 475000 0.005152
315 475000 0.006881
314 475000 0.006759
313 475000 0.006156
312 475000 0.005645
311 475000 0.005312
310 475000 0.005194
309 475000 0.005088
308 475000 0.004954
307 475000 0.004854
306 475000 0.004812
305 475000 0.005534
304 475000 0.005996
303 475000 0.005051
302 475000 0.004923
301 475000 0.004809
300 475000 0.004819
299 475000 0.004834
298 475000 0.0048
297 475000 0.004809
296 475000 0.004809
295 475000 0.004808
294 475000 0.004947
293 475000 0.006017
292 475000 0.005615
291 475000 0.005144
290 475000 0.005008
289 475000 0.004835
288 475000 0.004832
287 475000 0.004859
286 475000 0.004814
285 475000 0.004854
284 475000 0.004779
283 475000 0.00482
282 475000 0.006599
281 475000 0.005424
280 475000 0.004849
279 475000 0.004794
278 475000 0.004846
277 475000 0.004814
276 475000 0.00484
275 475000 0.004795
274 475000 0.004816
273 475000 0.006472
272 475000 0.005305
271 475000 0.004875
270 475000 0.00485
269 475000 0.004819
268 475000 0.0048
267 475000 0.004825
266 475000 0.004808
265 475000 0.00481
264 475000 0.006342
263 475000 0.005382
262 475000 0.0049
261 475000 0.004813
260 475000 0.004832
259 475000 0.004858
258 475000 0.00482
257 475000 0.004806
256 475000 0.004786
255 475000 0.006362
254 475000 0.005403
253 475000 0.00486
252 475000 0.00482
251 475000 0.004818
250 475000 0.0048
249 475000 0.004791
248 475000 0.004806
247 475000 0.004795
246 475000 0.006355
245 475000 0.005449
244 475000 0.004888
243 475000 0.004816
242 475000 0.004793
241 475000 0.004806
240 475000 0.004811
239 475000 0.004989
238 475000 0.005095
237 475000 0.006623
236 475000 0.005284
235 475000 0.005112
234 475000 0.004833
233 475000 0.004997
232 475000 0.005032
231 475000 0.005093
230 475000 0.00509
229 475000 0.005565
228 475000 0.006118
227 475000 0.005181
226 475000 0.004926
225 475000 0.00509
224 475000 0.005118
223 475000 0.00509
222 475000 0.005094
221 475000 0.005077
220 475000 0.006438
219 475000 0.005309
218 475000 0.004918
217 475000 0.00486
216 475000 0.004836
215 475000 0.004879
214 475000 0.004834
213 475000 0.005005
212 475000 0.005118
211 475000 0.006448
210 475000 0.005208
209 475000 0.004921
208 475000 0.004793
